Accession,Pangolin,Protein,Length,Country,Collection_Date,Year,Month,Day
UUT03136,B.1.1,ORF7b protein,43,Egypt,2022-06-28,2022,6,28
UUT03137,B.1.1,ORF8 protein,121,Egypt,2022-06-28,2022,6,28
UUT03138,B.1.1,nucleocapsid phosphoprotein,416,Egypt,2022-06-28,2022,6,28
UUT03139,B.1.1,ORF10 protein,38,Egypt,2022-06-28,2022,6,28
UUT03140,BA.2,ORF1ab polyprotein,7093,Egypt,2022-06-29,2022,6,29
UUT03141,BA.2,ORF1a polyprotein,4402,Egypt,2022-06-29,2022,6,29
UUT03142,BA.2,surface glycoprotein,1270,Egypt,2022-06-29,2022,6,29
UUT03143,BA.2,ORF3a protein,275,Egypt,2022-06-29,2022,6,29
UUT03144,BA.2,envelope protein,75,Egypt,2022-06-29,2022,6,29
UUT03145,BA.2,membrane glycoprotein,222,Egypt,2022-06-29,2022,6,29
UUT03146,BA.2,ORF6 protein,61,Egypt,2022-06-29,2022,6,29
UUT03147,BA.2,ORF7a protein,121,Egypt,2022-06-29,2022,6,29
UUT03148,BA.2,ORF7b protein,43,Egypt,2022-06-29,2022,6,29
UUT03149,BA.2,ORF8 protein,121,Egypt,2022-06-29,2022,6,29
UUT03150,BA.2,nucleocapsid phosphoprotein,416,Egypt,2022-06-29,2022,6,29
UUT03151,BA.2,ORF10 protein,38,Egypt,2022-06-29,2022,6,29
UUT03152,BE.1,ORF1ab polyprotein,7093,Egypt,2022-06-29,2022,6,29
UUT03153,BE.1,ORF1a polyprotein,4402,Egypt,2022-06-29,2022,6,29
UUT03154,BE.1,surface glycoprotein,1270,Egypt,2022-06-29,2022,6,29
UUT03155,BE.1,ORF3a protein,275,Egypt,2022-06-29,2022,6,29
UUT03156,BE.1,envelope protein,75,Egypt,2022-06-29,2022,6,29
UUT03157,BE.1,membrane glycoprotein,222,Egypt,2022-06-29,2022,6,29
UUT03158,BE.1,ORF6 protein,61,Egypt,2022-06-29,2022,6,29
UUT03159,BE.1,ORF7a protein,121,Egypt,2022-06-29,2022,6,29
UUT03160,BE.1,ORF7b protein,43,Egypt,2022-06-29,2022,6,29
UUT03161,BE.1,ORF8 protein,121,Egypt,2022-06-29,2022,6,29
UUT03162,BE.1,nucleocapsid phosphoprotein,416,Egypt,2022-06-29,2022,6,29
UUT03163,BE.1,ORF10 protein,38,Egypt,2022-06-29,2022,6,29
UUT03164,BA.5.2,ORF1ab polyprotein,7093,Egypt,2022-06-30,2022,6,30
UUT03165,BA.5.2,ORF1a polyprotein,4402,Egypt,2022-06-30,2022,6,30
UUT03166,BA.5.2,surface glycoprotein,1268,Egypt,2022-06-30,2022,6,30
UUT03167,BA.5.2,ORF3a protein,275,Egypt,2022-06-30,2022,6,30
UUT03168,BA.5.2,envelope protein,75,Egypt,2022-06-30,2022,6,30
UUT03169,BA.5.2,membrane glycoprotein,222,Egypt,2022-06-30,2022,6,30
UUT03170,BA.5.2,ORF6 protein,61,Egypt,2022-06-30,2022,6,30
UUT03171,BA.5.2,ORF7a protein,121,Egypt,2022-06-30,2022,6,30
UUT03172,BA.5.2,ORF7b protein,43,Egypt,2022-06-30,2022,6,30
UUT03173,BA.5.2,ORF8 protein,121,Egypt,2022-06-30,2022,6,30
UUT03174,BA.5.2,nucleocapsid phosphoprotein,416,Egypt,2022-06-30,2022,6,30
UUT03175,BA.5.2,ORF10 protein,38,Egypt,2022-06-30,2022,6,30
UUT03176,BA.5.2,ORF1ab polyprotein,7093,Egypt,2022-07-01,2022,7,1
UUT03177,BA.5.2,ORF1a polyprotein,4402,Egypt,2022-07-01,2022,7,1
UUT03178,BA.5.2,surface glycoprotein,1270,Egypt,2022-07-01,2022,7,1
UUT03179,BA.5.2,ORF3a protein,275,Egypt,2022-07-01,2022,7,1
UUT03180,BA.5.2,envelope protein,75,Egypt,2022-07-01,2022,7,1
UUT03181,BA.5.2,membrane glycoprotein,222,Egypt,2022-07-01,2022,7,1
UUT03182,BA.5.2,ORF6 protein,61,Egypt,2022-07-01,2022,7,1
UUT03183,BA.5.2,ORF7a protein,121,Egypt,2022-07-01,2022,7,1
UUT03184,BA.5.2,ORF7b protein,43,Egypt,2022-07-01,2022,7,1
UUT03185,BA.5.2,ORF8 protein,121,Egypt,2022-07-01,2022,7,1
UUT03186,BA.5.2,nucleocapsid phosphoprotein,416,Egypt,2022-07-01,2022,7,1
UUT03187,BA.5.2,ORF10 protein,38,Egypt,2022-07-01,2022,7,1
UUT03212,BA.5.3.1,ORF1ab polyprotein,7088,Egypt,2022-07-01,2022,7,1
UUT03213,BA.5.3.1,ORF1a polyprotein,4397,Egypt,2022-07-01,2022,7,1
UUT03214,BA.5.3.1,surface glycoprotein,1270,Egypt,2022-07-01,2022,7,1
UUT03215,BA.5.3.1,ORF3a protein,275,Egypt,2022-07-01,2022,7,1
UUT03216,BA.5.3.1,envelope protein,75,Egypt,2022-07-01,2022,7,1
UUT03217,BA.5.3.1,membrane glycoprotein,222,Egypt,2022-07-01,2022,7,1
UUT03218,BA.5.3.1,ORF6 protein,61,Egypt,2022-07-01,2022,7,1
UUT03219,BA.5.3.1,ORF7a protein,121,Egypt,2022-07-01,2022,7,1
UUT03220,BA.5.3.1,ORF7b protein,43,Egypt,2022-07-01,2022,7,1
UUT03221,BA.5.3.1,ORF8 protein,121,Egypt,2022-07-01,2022,7,1
UUT03222,BA.5.3.1,nucleocapsid phosphoprotein,416,Egypt,2022-07-01,2022,7,1
UUT03223,BA.5.3.1,ORF10 protein,38,Egypt,2022-07-01,2022,7,1
UUT03224,B.1.1.529,ORF1ab polyprotein,7093,Egypt,2022-07-01,2022,7,1
UUT03225,B.1.1.529,ORF1a polyprotein,4402,Egypt,2022-07-01,2022,7,1
UUT03226,B.1.1.529,surface glycoprotein,1270,Egypt,2022-07-01,2022,7,1
UUT03227,B.1.1.529,ORF3a protein,275,Egypt,2022-07-01,2022,7,1
UUT03228,B.1.1.529,envelope protein,75,Egypt,2022-07-01,2022,7,1
UUT03229,B.1.1.529,membrane glycoprotein,222,Egypt,2022-07-01,2022,7,1
UUT03230,B.1.1.529,ORF6 protein,61,Egypt,2022-07-01,2022,7,1
UUT03231,B.1.1.529,ORF7a protein,121,Egypt,2022-07-01,2022,7,1
UUT03232,B.1.1.529,ORF7b protein,43,Egypt,2022-07-01,2022,7,1
UUT03233,B.1.1.529,ORF8 protein,121,Egypt,2022-07-01,2022,7,1
UUT03234,B.1.1.529,nucleocapsid phosphoprotein,416,Egypt,2022-07-01,2022,7,1
UUT03235,B.1.1.529,ORF10 protein,38,Egypt,2022-07-01,2022,7,1
UUT03236,BA.2,ORF1ab polyprotein,7093,Egypt,2022-07-02,2022,7,2
UUT03237,BA.2,ORF1a polyprotein,4402,Egypt,2022-07-02,2022,7,2
UUT03238,BA.2,surface glycoprotein,1270,Egypt,2022-07-02,2022,7,2
UUT03239,BA.2,ORF3a protein,275,Egypt,2022-07-02,2022,7,2
UUT03240,BA.2,envelope protein,75,Egypt,2022-07-02,2022,7,2
UUT03241,BA.2,membrane glycoprotein,222,Egypt,2022-07-02,2022,7,2
UUT03242,BA.2,ORF6 protein,61,Egypt,2022-07-02,2022,7,2
UUT03243,BA.2,ORF7a protein,121,Egypt,2022-07-02,2022,7,2
UUT03244,BA.2,ORF7b protein,43,Egypt,2022-07-02,2022,7,2
UUT03245,BA.2,ORF8 protein,121,Egypt,2022-07-02,2022,7,2
UUT03246,BA.2,nucleocapsid phosphoprotein,416,Egypt,2022-07-02,2022,7,2
UUT03247,BA.2,ORF10 protein,38,Egypt,2022-07-02,2022,7,2
UUT03428,B.1.1.529,ORF1ab polyprotein,7093,Egypt,2022-06-10,2022,6,10
UUT03429,B.1.1.529,ORF1a polyprotein,4402,Egypt,2022-06-10,2022,6,10
UUT03430,B.1.1.529,surface glycoprotein,1270,Egypt,2022-06-10,2022,6,10
UUT03431,B.1.1.529,ORF3a protein,275,Egypt,2022-06-10,2022,6,10
UUT03432,B.1.1.529,envelope protein,75,Egypt,2022-06-10,2022,6,10
UUT03433,B.1.1.529,membrane glycoprotein,222,Egypt,2022-06-10,2022,6,10
UUT03434,B.1.1.529,ORF6 protein,61,Egypt,2022-06-10,2022,6,10
UUT03435,B.1.1.529,ORF7a protein,121,Egypt,2022-06-10,2022,6,10
UUT03436,B.1.1.529,ORF7b protein,43,Egypt,2022-06-10,2022,6,10
UUT03437,B.1.1.529,ORF8 protein,121,Egypt,2022-06-10,2022,6,10
UUT03438,B.1.1.529,nucleocapsid phosphoprotein,416,Egypt,2022-06-10,2022,6,10
UUT03439,B.1.1.529,ORF10 protein,38,Egypt,2022-06-10,2022,6,10
UUT03464,BA.4,ORF1ab polyprotein,7090,Egypt,2022-06-16,2022,6,16
UUT03465,BA.4,ORF1a polyprotein,4399,Egypt,2022-06-16,2022,6,16
UUT03466,BA.4,surface glycoprotein,1270,Egypt,2022-06-16,2022,6,16
UUT03467,BA.4,ORF3a protein,275,Egypt,2022-06-16,2022,6,16
UUT03468,BA.4,envelope protein,75,Egypt,2022-06-16,2022,6,16
UUT03469,BA.4,membrane glycoprotein,222,Egypt,2022-06-16,2022,6,16
UUT03470,BA.4,ORF6 protein,61,Egypt,2022-06-16,2022,6,16
UUT03471,BA.4,ORF7a protein,121,Egypt,2022-06-16,2022,6,16
UUT03472,BA.4,ORF7b protein,43,Egypt,2022-06-16,2022,6,16
UUT03473,BA.4,ORF8 protein,121,Egypt,2022-06-16,2022,6,16
UUT03474,BA.4,nucleocapsid phosphoprotein,416,Egypt,2022-06-16,2022,6,16
UUT03475,BA.4,ORF10 protein,38,Egypt,2022-06-16,2022,6,16
UED88824,AY.122,ORF1ab polyprotein,7096,Egypt,2021-10-23,2021,10,23
UED88825,AY.122,ORF1a polyprotein,4405,Egypt,2021-10-23,2021,10,23
UED88826,AY.122,surface glycoprotein,1273,Egypt,2021-10-23,2021,10,23
UED88827,AY.122,ORF3a protein,275,Egypt,2021-10-23,2021,10,23
UED88828,AY.122,envelope protein,75,Egypt,2021-10-23,2021,10,23
UED88829,AY.122,membrane glycoprotein,222,Egypt,2021-10-23,2021,10,23
UED88830,AY.122,ORF6 protein,61,Egypt,2021-10-23,2021,10,23
UED88831,AY.122,ORF7a protein,121,Egypt,2021-10-23,2021,10,23
UED88832,AY.122,ORF7b protein,43,Egypt,2021-10-23,2021,10,23
UED88833,AY.122,ORF8 protein,121,Egypt,2021-10-23,2021,10,23
UED88834,AY.122,nucleocapsid phosphoprotein,419,Egypt,2021-10-23,2021,10,23
UED88835,AY.122,ORF10 protein,38,Egypt,2021-10-23,2021,10,23
UED88836,B.1.617.2,ORF1ab polyprotein,7096,Egypt,2021-10-22,2021,10,22
UED88837,B.1.617.2,ORF1a polyprotein,4405,Egypt,2021-10-22,2021,10,22
UED88838,B.1.617.2,surface glycoprotein,1273,Egypt,2021-10-22,2021,10,22
UED88839,B.1.617.2,ORF3a protein,275,Egypt,2021-10-22,2021,10,22
UED88840,B.1.617.2,envelope protein,75,Egypt,2021-10-22,2021,10,22
UED88841,B.1.617.2,membrane glycoprotein,222,Egypt,2021-10-22,2021,10,22
UED88842,B.1.617.2,ORF6 protein,61,Egypt,2021-10-22,2021,10,22
UED88843,B.1.617.2,ORF7a protein,121,Egypt,2021-10-22,2021,10,22
UED88844,B.1.617.2,ORF7b protein,43,Egypt,2021-10-22,2021,10,22
UED88845,B.1.617.2,ORF8 protein,121,Egypt,2021-10-22,2021,10,22
UED88846,B.1.617.2,nucleocapsid phosphoprotein,419,Egypt,2021-10-22,2021,10,22
UED88847,B.1.617.2,ORF10 protein,38,Egypt,2021-10-22,2021,10,22
UED88848,AY.112,ORF1ab polyprotein,7096,Egypt,2021-10-23,2021,10,23
UED88849,AY.112,ORF1a polyprotein,4405,Egypt,2021-10-23,2021,10,23
UED88850,AY.112,surface glycoprotein,1273,Egypt,2021-10-23,2021,10,23
UED88851,AY.112,ORF3a protein,275,Egypt,2021-10-23,2021,10,23
UED88852,AY.112,envelope protein,75,Egypt,2021-10-23,2021,10,23
UED88853,AY.112,membrane glycoprotein,222,Egypt,2021-10-23,2021,10,23
UED88854,AY.112,ORF6 protein,61,Egypt,2021-10-23,2021,10,23
UED88855,AY.112,ORF7a protein,121,Egypt,2021-10-23,2021,10,23
UED88856,AY.112,ORF7b protein,43,Egypt,2021-10-23,2021,10,23
UED88857,AY.112,ORF8 protein,121,Egypt,2021-10-23,2021,10,23
UED88858,AY.112,nucleocapsid phosphoprotein,419,Egypt,2021-10-23,2021,10,23
UED88859,AY.112,ORF10 protein,38,Egypt,2021-10-23,2021,10,23
UED89040,AY.106,ORF1ab polyprotein,7096,Egypt,2021-10-22,2021,10,22
UED89041,AY.106,ORF1a polyprotein,4405,Egypt,2021-10-22,2021,10,22
UED89042,AY.106,surface glycoprotein,1273,Egypt,2021-10-22,2021,10,22
UED89043,AY.106,ORF3a protein,275,Egypt,2021-10-22,2021,10,22
UED89044,AY.106,envelope protein,75,Egypt,2021-10-22,2021,10,22
UED89045,AY.106,membrane glycoprotein,222,Egypt,2021-10-22,2021,10,22
UED89046,AY.106,ORF6 protein,61,Egypt,2021-10-22,2021,10,22
UED89047,AY.106,ORF7a protein,121,Egypt,2021-10-22,2021,10,22
UED89048,AY.106,ORF7b protein,43,Egypt,2021-10-22,2021,10,22
UED89049,AY.106,ORF8 protein,121,Egypt,2021-10-22,2021,10,22
UED89050,AY.106,nucleocapsid phosphoprotein,419,Egypt,2021-10-22,2021,10,22
UED89051,AY.106,ORF10 protein,38,Egypt,2021-10-22,2021,10,22
UED89112,AY.127,ORF1ab polyprotein,7096,Egypt,2021-10-21,2021,10,21
UED89113,AY.127,ORF1a polyprotein,4405,Egypt,2021-10-21,2021,10,21
UED89114,AY.127,surface glycoprotein,1273,Egypt,2021-10-21,2021,10,21
UED89115,AY.127,ORF3a protein,275,Egypt,2021-10-21,2021,10,21
UED89116,AY.127,envelope protein,75,Egypt,2021-10-21,2021,10,21
UED89117,AY.127,membrane glycoprotein,222,Egypt,2021-10-21,2021,10,21
UED89118,AY.127,ORF6 protein,61,Egypt,2021-10-21,2021,10,21
UED89119,AY.127,ORF7a protein,121,Egypt,2021-10-21,2021,10,21
UED89120,AY.127,ORF7b protein,43,Egypt,2021-10-21,2021,10,21
UED89121,AY.127,ORF8 protein,121,Egypt,2021-10-21,2021,10,21
UED89122,AY.127,nucleocapsid phosphoprotein,419,Egypt,2021-10-21,2021,10,21
UED89123,AY.127,ORF10 protein,38,Egypt,2021-10-21,2021,10,21
UED89136,AY.65,ORF1ab polyprotein,7096,Egypt,2021-10-21,2021,10,21
UED89137,AY.65,ORF1a polyprotein,4405,Egypt,2021-10-21,2021,10,21
UED89138,AY.65,surface glycoprotein,1273,Egypt,2021-10-21,2021,10,21
UED89139,AY.65,ORF3a protein,275,Egypt,2021-10-21,2021,10,21
UED89140,AY.65,envelope protein,75,Egypt,2021-10-21,2021,10,21
UED89141,AY.65,membrane glycoprotein,222,Egypt,2021-10-21,2021,10,21
UED89142,AY.65,ORF6 protein,61,Egypt,2021-10-21,2021,10,21
UED89143,AY.65,ORF7a protein,121,Egypt,2021-10-21,2021,10,21
UED89144,AY.65,ORF7b protein,43,Egypt,2021-10-21,2021,10,21
UED89145,AY.65,ORF8 protein,121,Egypt,2021-10-21,2021,10,21
UED89146,AY.65,nucleocapsid phosphoprotein,419,Egypt,2021-10-21,2021,10,21
UED89147,AY.65,ORF10 protein,38,Egypt,2021-10-21,2021,10,21
UED89172,AY.126,ORF1ab polyprotein,7096,Egypt,2021-10-20,2021,10,20
UED89173,AY.126,ORF1a polyprotein,4405,Egypt,2021-10-20,2021,10,20
UED89174,AY.126,surface glycoprotein,1273,Egypt,2021-10-20,2021,10,20
UED89175,AY.126,ORF3a protein,275,Egypt,2021-10-20,2021,10,20
UED89176,AY.126,envelope protein,75,Egypt,2021-10-20,2021,10,20
UED89177,AY.126,membrane glycoprotein,222,Egypt,2021-10-20,2021,10,20
UED89178,AY.126,ORF6 protein,61,Egypt,2021-10-20,2021,10,20
UED89179,AY.126,ORF7a protein,121,Egypt,2021-10-20,2021,10,20
UED89180,AY.126,ORF7b protein,43,Egypt,2021-10-20,2021,10,20
UED89181,AY.126,ORF8 protein,121,Egypt,2021-10-20,2021,10,20
UED89182,AY.126,nucleocapsid phosphoprotein,419,Egypt,2021-10-20,2021,10,20
UED89183,AY.126,ORF10 protein,38,Egypt,2021-10-20,2021,10,20
UED89304,B,ORF1ab polyprotein,7096,Egypt,2021-10-19,2021,10,19
UED89305,B,ORF1a polyprotein,4405,Egypt,2021-10-19,2021,10,19
UED89306,B,surface glycoprotein,1273,Egypt,2021-10-19,2021,10,19
UED89307,B,ORF3a protein,275,Egypt,2021-10-19,2021,10,19
UED89308,B,envelope protein,75,Egypt,2021-10-19,2021,10,19
UED89309,B,membrane glycoprotein,222,Egypt,2021-10-19,2021,10,19
UED89310,B,ORF6 protein,61,Egypt,2021-10-19,2021,10,19
UED89311,B,ORF7a protein,121,Egypt,2021-10-19,2021,10,19
UED89312,B,ORF7b protein,43,Egypt,2021-10-19,2021,10,19
UED89313,B,ORF8 protein,121,Egypt,2021-10-19,2021,10,19
UED89314,B,nucleocapsid phosphoprotein,419,Egypt,2021-10-19,2021,10,19
UED89315,B,ORF10 protein,38,Egypt,2021-10-19,2021,10,19
UED89519,AY.125,ORF1ab polyprotein,7096,Egypt,2021-10-17,2021,10,17
UED89520,AY.125,ORF1a polyprotein,4405,Egypt,2021-10-17,2021,10,17
UED89521,AY.125,surface glycoprotein,1273,Egypt,2021-10-17,2021,10,17
UED89522,AY.125,ORF3a protein,275,Egypt,2021-10-17,2021,10,17
UED89523,AY.125,envelope protein,75,Egypt,2021-10-17,2021,10,17
UED89524,AY.125,membrane glycoprotein,222,Egypt,2021-10-17,2021,10,17
UED89525,AY.125,ORF6 protein,61,Egypt,2021-10-17,2021,10,17
UED89526,AY.125,ORF7a protein,121,Egypt,2021-10-17,2021,10,17
UED89527,AY.125,ORF7b protein,43,Egypt,2021-10-17,2021,10,17
UED89528,AY.125,ORF8 protein,121,Egypt,2021-10-17,2021,10,17
UED89529,AY.125,nucleocapsid phosphoprotein,419,Egypt,2021-10-17,2021,10,17
UED89530,AY.125,ORF10 protein,38,Egypt,2021-10-17,2021,10,17
UED89565,AY.4,ORF1ab polyprotein,7096,Egypt,2021-10-18,2021,10,18
UED89566,AY.4,ORF1a polyprotein,4405,Egypt,2021-10-18,2021,10,18
UED89567,AY.4,surface glycoprotein,1273,Egypt,2021-10-18,2021,10,18
UED89568,AY.4,ORF3a protein,275,Egypt,2021-10-18,2021,10,18
UED89569,AY.4,envelope protein,75,Egypt,2021-10-18,2021,10,18
UED89570,AY.4,membrane glycoprotein,222,Egypt,2021-10-18,2021,10,18
UED89571,AY.4,ORF6 protein,61,Egypt,2021-10-18,2021,10,18
UED89572,AY.4,ORF7a protein,121,Egypt,2021-10-18,2021,10,18
UED89573,AY.4,ORF7b protein,43,Egypt,2021-10-18,2021,10,18
UED89574,AY.4,ORF8 protein,121,Egypt,2021-10-18,2021,10,18
UED89575,AY.4,nucleocapsid phosphoprotein,419,Egypt,2021-10-18,2021,10,18
UED89576,AY.4,ORF10 protein,38,Egypt,2021-10-18,2021,10,18
UAN18939,AY.126,ORF1ab polyprotein,7096,Egypt,2021-09-04,2021,9,4
UAN18940,AY.126,ORF1a polyprotein,4405,Egypt,2021-09-04,2021,9,4
UAN18941,AY.126,surface glycoprotein,1273,Egypt,2021-09-04,2021,9,4
UAN18942,AY.126,ORF3a protein,275,Egypt,2021-09-04,2021,9,4
UAN18943,AY.126,envelope protein,75,Egypt,2021-09-04,2021,9,4
UAN18944,AY.126,membrane glycoprotein,222,Egypt,2021-09-04,2021,9,4
UAN18945,AY.126,ORF6 protein,61,Egypt,2021-09-04,2021,9,4
UAN18946,AY.126,ORF7a protein,121,Egypt,2021-09-04,2021,9,4
UAN18947,AY.126,ORF7b protein,43,Egypt,2021-09-04,2021,9,4
UAN18948,AY.126,ORF8 protein,121,Egypt,2021-09-04,2021,9,4
UAN18949,AY.126,nucleocapsid phosphoprotein,419,Egypt,2021-09-04,2021,9,4
UAN18950,AY.126,ORF10 protein,38,Egypt,2021-09-04,2021,9,4
UAN18951,B.1.617.2,ORF1ab polyprotein,7096,Egypt,2021-09-04,2021,9,4
UAN18952,B.1.617.2,ORF1a polyprotein,4405,Egypt,2021-09-04,2021,9,4
UAN18953,B.1.617.2,surface glycoprotein,1273,Egypt,2021-09-04,2021,9,4
UAN18954,B.1.617.2,ORF3a protein,275,Egypt,2021-09-04,2021,9,4
UAN18955,B.1.617.2,envelope protein,75,Egypt,2021-09-04,2021,9,4
UAN18956,B.1.617.2,membrane glycoprotein,222,Egypt,2021-09-04,2021,9,4
UAN18957,B.1.617.2,ORF6 protein,61,Egypt,2021-09-04,2021,9,4
UAN18958,B.1.617.2,ORF7a protein,121,Egypt,2021-09-04,2021,9,4
UAN18959,B.1.617.2,ORF7b protein,43,Egypt,2021-09-04,2021,9,4
UAN18960,B.1.617.2,ORF8 protein,121,Egypt,2021-09-04,2021,9,4
UAN18961,B.1.617.2,nucleocapsid phosphoprotein,419,Egypt,2021-09-04,2021,9,4
UAN18962,B.1.617.2,ORF10 protein,38,Egypt,2021-09-04,2021,9,4
UAN18999,AY.127,ORF1ab polyprotein,7096,Egypt,2021-09-04,2021,9,4
UAN19000,AY.127,ORF1a polyprotein,4405,Egypt,2021-09-04,2021,9,4
UAN19001,AY.127,surface glycoprotein,1273,Egypt,2021-09-04,2021,9,4
UAN19002,AY.127,ORF3a protein,275,Egypt,2021-09-04,2021,9,4
UAN19003,AY.127,envelope protein,75,Egypt,2021-09-04,2021,9,4
UAN19004,AY.127,membrane glycoprotein,222,Egypt,2021-09-04,2021,9,4
UAN19005,AY.127,ORF6 protein,61,Egypt,2021-09-04,2021,9,4
UAN19006,AY.127,ORF7a protein,121,Egypt,2021-09-04,2021,9,4
UAN19007,AY.127,ORF7b protein,43,Egypt,2021-09-04,2021,9,4
UAN19008,AY.127,ORF8 protein,121,Egypt,2021-09-04,2021,9,4
UAN19009,AY.127,nucleocapsid phosphoprotein,419,Egypt,2021-09-04,2021,9,4
UAN19010,AY.127,ORF10 protein,38,Egypt,2021-09-04,2021,9,4
UAN19059,AY.122,ORF1ab polyprotein,7096,Egypt,2021-09-01,2021,9,1
UAN19060,AY.122,ORF1a polyprotein,4405,Egypt,2021-09-01,2021,9,1
UAN19061,AY.122,surface glycoprotein,1273,Egypt,2021-09-01,2021,9,1
UAN19062,AY.122,ORF3a protein,275,Egypt,2021-09-01,2021,9,1
UAN19063,AY.122,envelope protein,75,Egypt,2021-09-01,2021,9,1
UAN19064,AY.122,membrane glycoprotein,222,Egypt,2021-09-01,2021,9,1
UAN19065,AY.122,ORF6 protein,61,Egypt,2021-09-01,2021,9,1
UAN19066,AY.122,ORF7a protein,121,Egypt,2021-09-01,2021,9,1
UAN19067,AY.122,ORF7b protein,43,Egypt,2021-09-01,2021,9,1
UAN19068,AY.122,ORF8 protein,121,Egypt,2021-09-01,2021,9,1
UAN19069,AY.122,nucleocapsid phosphoprotein,419,Egypt,2021-09-01,2021,9,1
UAN19070,AY.122,ORF10 protein,38,Egypt,2021-09-01,2021,9,1
UAN19155,AY.33,ORF1ab polyprotein,7096,Egypt,2021-09-01,2021,9,1
UAN19156,AY.33,ORF1a polyprotein,4405,Egypt,2021-09-01,2021,9,1
UAN19157,AY.33,surface glycoprotein,1273,Egypt,2021-09-01,2021,9,1
UAN19158,AY.33,ORF3a protein,275,Egypt,2021-09-01,2021,9,1
UAN19159,AY.33,envelope protein,75,Egypt,2021-09-01,2021,9,1
UAN19160,AY.33,membrane glycoprotein,222,Egypt,2021-09-01,2021,9,1
UAN19161,AY.33,ORF6 protein,61,Egypt,2021-09-01,2021,9,1
UAN19162,AY.33,ORF7a protein,121,Egypt,2021-09-01,2021,9,1
UAN19163,AY.33,ORF7b protein,43,Egypt,2021-09-01,2021,9,1
UAN19164,AY.33,ORF8 protein,121,Egypt,2021-09-01,2021,9,1
UAN19165,AY.33,nucleocapsid phosphoprotein,419,Egypt,2021-09-01,2021,9,1
UAN19166,AY.33,ORF10 protein,38,Egypt,2021-09-01,2021,9,1
UAN19167,AY.112,ORF1ab polyprotein,7096,Egypt,2021-09-04,2021,9,4
UAN19168,AY.112,ORF1a polyprotein,4405,Egypt,2021-09-04,2021,9,4
UAN19169,AY.112,surface glycoprotein,1273,Egypt,2021-09-04,2021,9,4
UAN19170,AY.112,ORF3a protein,275,Egypt,2021-09-04,2021,9,4
UAN19171,AY.112,envelope protein,75,Egypt,2021-09-04,2021,9,4
UAN19172,AY.112,membrane glycoprotein,222,Egypt,2021-09-04,2021,9,4
UAN19173,AY.112,ORF6 protein,61,Egypt,2021-09-04,2021,9,4
UAN19174,AY.112,ORF7a protein,121,Egypt,2021-09-04,2021,9,4
